iteration date time machine/VNF container name MemUsage / MemTot MemPerc CPUPerc
162 2022-01-03 03:11:04 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 10.13%
163 2022-01-03 03:11:06 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 10.17%
164 2022-01-03 03:11:08 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.82MiB / 1.941GiB 4.87% 17.72%
165 2022-01-03 03:11:10 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 9.52%
166 2022-01-03 03:11:12 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 10.96%
167 2022-01-03 03:11:14 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 9.83%
168 2022-01-03 03:11:16 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 10.45%
169 2022-01-03 03:11:18 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 10.69%
170 2022-01-03 03:11:20 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 10.52%
171 2022-01-03 03:11:22 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 11.27%
172 2022-01-03 03:11:24 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 10.80%
173 2022-01-03 03:11:26 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 15.21%
174 2022-01-03 03:11:28 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 10.26%
175 2022-01-03 03:11:30 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 12.81%
176 2022-01-03 03:11:32 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 13.67%
177 2022-01-03 03:11:34 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 11.93%
178 2022-01-03 03:11:36 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 11.76%
179 2022-01-03 03:11:38 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.82MiB / 1.941GiB 4.87% 10.86%
180 2022-01-03 03:11:40 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 10.93%
181 2022-01-03 03:11:42 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 20.40%
182 2022-01-03 03:11:44 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 11.72%
183 2022-01-03 03:11:46 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.71MiB / 1.941GiB 4.87% 10.16%
184 2022-01-03 03:11:48 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 17.44%
185 2022-01-03 03:11:50 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 10.76%
186 2022-01-03 03:11:52 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 10.70%
187 2022-01-03 03:11:54 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 10.19%
188 2022-01-03 03:11:56 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 11.88%
189 2022-01-03 03:11:58 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 19.25%
