iteration date time machine/VNF container name MemUsage / MemTot MemPerc CPUPerc
123 2022-01-03 01:43:35 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.47%
124 2022-01-03 01:43:37 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.96%
125 2022-01-03 01:43:39 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.73%
126 2022-01-03 01:43:41 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 3.01%
127 2022-01-03 01:43:43 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.60%
128 2022-01-03 01:43:45 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.84%
129 2022-01-03 01:43:47 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.67%
130 2022-01-03 01:43:49 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.87%
131 2022-01-03 01:43:51 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.79%
132 2022-01-03 01:43:53 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.67%
133 2022-01-03 01:43:55 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 3.10%
134 2022-01-03 01:43:58 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.87%
135 2022-01-03 01:44:00 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.73%
136 2022-01-03 01:44:02 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.84%
137 2022-01-03 01:44:04 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.77%
138 2022-01-03 01:44:06 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.49%
139 2022-01-03 01:44:08 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.72%
140 2022-01-03 01:44:10 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 3.07%
141 2022-01-03 01:44:12 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.43%
142 2022-01-03 01:44:14 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 3.21%
143 2022-01-03 01:44:16 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.94%
144 2022-01-03 01:44:18 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.53%
145 2022-01-03 01:44:20 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.21%
146 2022-01-03 01:44:22 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.53%
147 2022-01-03 01:44:24 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.67%
148 2022-01-03 01:44:26 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.51%
149 2022-01-03 01:44:28 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 3.19%
150 2022-01-03 01:44:30 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.53%
151 2022-01-03 01:44:32 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.59%
152 2022-01-03 01:44:34 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.73%
153 2022-01-03 01:44:36 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 3.00%
154 2022-01-03 01:44:38 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.25%
155 2022-01-03 01:44:40 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.77%
156 2022-01-03 01:44:42 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 3.29%
157 2022-01-03 01:44:44 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 3.09%
158 2022-01-03 01:44:46 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.30%
159 2022-01-03 01:44:48 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.93%
160 2022-01-03 01:44:50 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.86%
161 2022-01-03 01:44:52 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.73%
162 2022-01-03 01:44:54 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 3.06%
163 2022-01-03 01:44:56 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 3.07%
164 2022-01-03 01:44:58 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.54%
165 2022-01-03 01:45:00 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.64%
166 2022-01-03 01:45:02 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.81%
167 2022-01-03 01:45:04 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.36%
168 2022-01-03 01:45:06 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.78%
169 2022-01-03 01:45:08 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.45%
170 2022-01-03 01:45:10 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.51%
171 2022-01-03 01:45:12 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.50%
172 2022-01-03 01:45:14 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.71%
173 2022-01-03 01:45:16 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.55%
174 2022-01-03 01:45:18 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.81%
175 2022-01-03 01:45:20 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.53%
176 2022-01-03 01:45:22 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.41%
177 2022-01-03 01:45:24 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.78%
178 2022-01-03 01:45:26 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.81%
179 2022-01-03 01:45:28 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.60%
180 2022-01-03 01:45:31 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.64%
181 2022-01-03 01:45:33 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.70%
182 2022-01-03 01:45:35 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.65%
183 2022-01-03 01:45:37 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 3.06%
184 2022-01-03 01:45:39 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.64%
185 2022-01-03 01:45:41 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.46%
186 2022-01-03 01:45:43 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.34%
187 2022-01-03 01:45:45 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.78%
188 2022-01-03 01:45:47 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.25%
189 2022-01-03 01:45:49 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.77%
190 2022-01-03 01:45:51 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.35%
191 2022-01-03 01:45:53 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.64%
192 2022-01-03 01:45:55 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.61%
193 2022-01-03 01:45:57 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 3.18%
194 2022-01-03 01:45:59 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.57%
195 2022-01-03 01:46:01 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.88%
196 2022-01-03 01:46:03 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.91%
197 2022-01-03 01:46:05 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.72%
198 2022-01-03 01:46:07 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.87%
199 2022-01-03 01:46:09 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.82%
200 2022-01-03 01:46:11 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.59%
